pathogen,prevalence_tier,follow_up_modality,wbe_false_positive_rate,follow_up_coverage,avg_pax_per_flight,horizon_days,n_total,icu_fraction,icu_los_days,wbe_detection_prob_q,wbe_cost_per_sample,uc_total_cost,wbe_total_cost,delta_c_wbe_minus_uc,wbe_cheaper
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.35,60,496820393.8074452,1019741650.0091798,522921256.2017346,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.35,100,496820393.8074452,1020318316.666154,523497922.8587088,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.35,150,496820393.8074452,1021039149.9873725,524218756.1799273,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,10,496820393.8074452,981796746.6373477,484976352.82990247,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,15,496820393.8074452,981868829.969467,485048436.1620218,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,25,496820393.8074452,982012996.633713,485192602.8262678,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,40,496820393.8074452,982229246.6300778,485408852.8226326,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,60,496820393.8074452,982517579.9585651,485697186.1511199,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,100,496820393.8074452,983094246.6155386,486273852.80809337,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.4,150,496820393.8074452,983815079.9367563,486994686.129311,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,10,496820393.8074452,947389367.3900948,450568973.5826495,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,15,496820393.8074452,947461450.7222168,450641056.9147716,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,25,496820393.8074452,947605617.3864611,450785223.5790159,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,40,496820393.8074452,947821867.3828256,451001473.5753804,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,60,496820393.8074452,948110200.7113123,451289806.90386707,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,100,496820393.8074452,948686867.3682863,451866473.560841,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.45,150,496820393.8074452,949407700.6895044,452587306.88205916,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,10,496820393.8074452,915574430.2739514,418754036.4665062,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,15,496820393.8074452,915646513.6060728,418826119.79862756,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,25,496820393.8074452,915790680.2703166,418970286.4628714,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,40,496820393.8074452,916006930.2666817,419186536.45923644,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,60,496820393.8074452,916295263.595168,419474869.78772277,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,100,496820393.8074452,916871930.2521423,420051536.4446971,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.5,150,496820393.8074452,917592763.5733609,420772369.7659157,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,10,496820393.8074452,886147324.6276072,389326930.820162,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,15,496820393.8074452,886219407.9597297,389399014.15228444,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,25,496820393.8074452,886363574.6239735,389543180.81652826,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,40,496820393.8074452,886579824.6203375,389759430.81289226,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,60,496820393.8074452,886868157.9488244,390047764.1413792,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,100,496820393.8074452,887444824.6057987,390624430.7983535,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.55,150,496820393.8074452,888165657.9270183,391345264.11957306,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,10,496820393.8074452,858921250.8176793,362100857.01023406,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,15,496820393.8074452,858993334.1497997,362172940.3423545,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,25,496820393.8074452,859137500.8140445,362317107.00659925,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,40,496820393.8074452,859353750.8104086,362533357.00296336,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,60,496820393.8074452,859642084.1388962,362821690.331451,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,100,496820393.8074452,860218750.7958716,363398356.9884264,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.6,150,496820393.8074452,860939584.1170877,364119190.3096425,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,10,496820393.8074452,833725567.2080952,336905173.40064996,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,15,496820393.8074452,833797650.5402166,336977256.73277134,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,25,496820393.8074452,833941817.2044588,337121423.3970136,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,40,496820393.8074452,834158067.2008244,337337673.39337915,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,60,496820393.8074452,834446400.5293118,337626006.72186655,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,100,496820393.8074452,835023067.1862866,338202673.37884134,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.65,150,496820393.8074452,835743900.507503,338923506.7000578,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,10,496820393.8074452,810404294.5963202,313583900.7888749,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,15,496820393.8074452,810476377.9284425,313655984.12099725,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,25,496820393.8074452,810620544.5926857,313800150.7852405,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,40,496820393.8074452,810836794.5890508,314016400.78160554,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,60,496820393.8074452,811125127.9175372,314304734.110092,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,100,496820393.8074452,811701794.5745112,314881400.76706594,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.7,150,496820393.8074452,812422627.89573,315602234.0882848,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,10,496820393.8074452,788814763.1477088,291994369.34026355,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,15,496820393.8074452,788886846.479832,292066452.6723868,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,25,496820393.8074452,789031013.1440744,292210619.3366292,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,40,496820393.8074452,789247263.14044,292426869.33299476,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,60,496820393.8074452,789535596.4689276,292715202.6614824,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,100,496820393.8074452,790112263.1259019,293291869.3184567,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.75,150,496820393.8074452,790833096.4471182,294012702.63967294,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,10,496820393.8074452,768826388.2504101,272005994.44296485,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,15,496820393.8074452,768898471.5825307,272078077.7750855,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,25,496820393.8074452,769042638.2467752,272222244.4393299,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,40,496820393.8074452,769258888.2431408,272438494.4356956,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,60,496820393.8074452,769547221.5716271,272726827.7641819,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,100,496820393.8074452,770123888.2286019,273303494.4211567,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.8,150,496820393.8074452,770844721.5498185,274024327.7423733,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,10,496820393.8074452,750319562.9636055,253499169.1561603,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,15,496820393.8074452,750391646.295728,253571252.48828274,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,25,496820393.8074452,750535812.9599713,253715419.15252608,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,40,496820393.8074452,750752062.9563365,253931669.14889127,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,60,496820393.8074452,751040396.2848248,254220002.47737962,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,100,496820393.8074452,751617062.9417982,254796669.13435298,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.85,150,496820393.8074452,752337896.263016,255517502.45557076,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,10,496820393.8074452,733184655.9083546,236364262.1009094,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,15,496820393.8074452,733256739.2404754,236436345.4330302,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,25,496820393.8074452,733400905.904719,236580512.09727377,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,40,496820393.8074452,733617155.9010837,236796762.09363848,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,60,496820393.8074452,733905489.229572,237085095.42212683,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,100,496820393.8074452,734482155.8865461,237661762.0791009,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.9,150,496820393.8074452,735202989.207763,238382595.40031773,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,10,496820393.8074452,717321104.4593061,220500710.6518609,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,15,496820393.8074452,717393187.7914275,220572793.98398226,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,25,496820393.8074452,717537354.4556715,220716960.64822632,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,40,496820393.8074452,717753604.4520367,220933210.6445915,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,60,496820393.8074452,718041937.7805244,221221543.97307914,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,100,496820393.8074452,718618604.4374976,221798210.6300524,False
SARS-CoV-2,0.5x,RAT,0.005,0.75,250,365,10000,0.15,7,0.95,150,496820393.8074452,719339437.7587159,222519043.95127064,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,10,496820393.8074452,1294205445.4740214,797385051.6665761,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,15,496820393.8074452,1294277528.8061423,797457134.998697,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,25,496820393.8074452,1294421695.4703875,797601301.6629422,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,40,496820393.8074452,1294637945.466753,797817551.6593077,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,60,496820393.8074452,1294926278.7952375,798105884.9877923,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,100,496820393.8074452,1295502945.4522135,798682551.6447682,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.05,150,496820393.8074452,1296223778.7734294,799403384.9659841,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,10,496820393.8074452,1213898485.9757707,717078092.1683254,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,15,496820393.8074452,1213970569.307894,717150175.5004487,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,25,496820393.8074452,1214114735.9721365,717294342.1646912,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,40,496820393.8074452,1214330985.9685013,717510592.161056,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,60,496820393.8074452,1214619319.2969878,717798925.4895425,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,100,496820393.8074452,1215195985.9539635,718375592.1465182,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.1,150,496820393.8074452,1215916819.2751808,719096425.4677355,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,10,496820393.8074452,1139854559.339227,643034165.5317817,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,15,496820393.8074452,1139926642.67135,643106248.8639047,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,25,496820393.8074452,1140070809.3355932,643250415.5281479,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,40,496820393.8074452,1140287059.3319602,643466665.5245149,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,60,496820393.8074452,1140575392.6604466,643754998.8530014,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,100,496820393.8074452,1141152059.3174198,644331665.5099745,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.15,150,496820393.8074452,1141872892.638638,645052498.8311927,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,10,496820393.8074452,1071552202.5744135,574731808.7669683,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,15,496820393.8074452,1071624285.9065338,574803892.0990887,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,25,496820393.8074452,1071768452.5707781,574948058.7633328,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,40,496820393.8074452,1071984702.5671456,575164308.7597003,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,60,496820393.8074452,1072273035.8956306,575452642.0881853,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,100,496820393.8074452,1072849702.5526046,576029308.7451594,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.2,150,496820393.8074452,1073570535.8738229,576750142.0663776,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,10,496820393.8074452,1008516758.1898638,511696364.3824186,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,15,496820393.8074452,1008588841.5219849,511768447.7145397,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,25,496820393.8074452,1008733008.1862297,511912614.3787845,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,40,496820393.8074452,1008949258.1825942,512128864.37514895,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,60,496820393.8074452,1009237591.5110825,512417197.7036373,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,100,496820393.8074452,1009814258.1680554,512993864.3606102,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.25,150,496820393.8074452,1010535091.4892738,513714697.68182856,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,10,496820393.8074452,950316016.6539558,453495622.8465106,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,15,496820393.8074452,950388099.9860759,453567706.17863065,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,25,496820393.8074452,950532266.6503197,453711872.84287447,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,40,496820393.8074452,950748516.6466842,453928122.83923894,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,60,496820393.8074452,951036849.9751713,454216456.1677261,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,100,496820393.8074452,951613516.6321461,454793122.8247009,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.3,150,496820393.8074452,952334349.9533635,455513956.1459183,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,10,496820393.8074452,896556264.3678102,399735870.560365,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,15,496820393.8074452,896628347.6999311,399807953.8924859,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,25,496820393.8074452,896772514.3641763,399952120.55673105,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,40,496820393.8074452,896988764.3605406,400168370.5530954,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,60,496820393.8074452,897277097.6890281,400456703.8815829,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,100,496820393.8074452,897853764.3460017,401033370.5385565,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.35,150,496820393.8074452,898574597.66722,401754203.85977477,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,10,496820393.8074452,846878700.7638103,350058306.95636505,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,15,496820393.8074452,846950784.0959314,350130390.2884862,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,25,496820393.8074452,847094950.7601745,350274556.9527293,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,40,496820393.8074452,847311200.7565404,350490806.9490952,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,60,496820393.8074452,847599534.0850279,350779140.2775827,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,100,496820393.8074452,848176200.7420014,351355806.9345562,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.4,150,496820393.8074452,848897034.0632186,352076640.25577337,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,10,496820393.8074452,800956191.1467088,304135797.3392636,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,15,496820393.8074452,801028274.4788319,304207880.67138666,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,25,496820393.8074452,801172441.1430742,304352047.3356289,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,40,496820393.8074452,801388691.1394393,304568297.3319941,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,60,496820393.8074452,801677024.4679263,304856630.66048104,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,100,496820393.8074452,802253691.1249007,305433297.3174555,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.45,150,496820393.8074452,802974524.4461185,306154130.63867325,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,10,496820393.8074452,758490324.6443405,261669930.8368953,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,15,496820393.8074452,758562407.9764622,261742014.16901702,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,25,496820393.8074452,758706574.6407063,261886180.83326107,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,40,496820393.8074452,758922824.637071,262102430.8296258,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,60,496820393.8074452,759211157.9655585,262390764.1581133,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,100,496820393.8074452,759787824.6225327,262967430.8150875,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.5,150,496820393.8074452,760508657.9437509,263688264.13630563,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,10,496820393.8074452,719208749.2228007,222388355.4153555,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,15,496820393.8074452,719280832.5549219,222460438.74747664,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,25,496820393.8074452,719424999.2191662,222604605.41172093,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,40,496820393.8074452,719641249.2155316,222820855.40808636,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,60,496820393.8074452,719929582.5440184,223109188.73657316,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,100,496820393.8074452,720506249.2009916,223685855.3935464,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.55,150,496820393.8074452,721227082.5222102,224406688.714765,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,10,496820393.8074452,682862758.1741666,186042364.36672133,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,15,496820393.8074452,682934841.5062872,186114447.698842,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,25,496820393.8074452,683079008.1705325,186258614.36308724,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,40,496820393.8074452,683295258.1668975,186474864.3594523,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,60,496820393.8074452,683583591.4953846,186763197.68793935,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,100,496820393.8074452,684160258.152359,187339864.34491378,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.6,150,496820393.8074452,684881091.4735773,188060697.66613203,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,10,496820393.8074452,649225104.6549453,152404710.84750003,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,15,496820393.8074452,649297187.9870673,152476794.1796221,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,25,496820393.8074452,649441354.6513106,152620960.84386533,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,40,496820393.8074452,649657604.6476755,152837210.8402303,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,60,496820393.8074452,649945937.9761626,153125544.16871732,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,100,496820393.8074452,650522604.6331365,153702210.82569128,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.65,150,496820393.8074452,651243437.9543548,154423044.14690953,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,10,496820393.8074452,618088022.9952427,121267629.18779749,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,15,496820393.8074452,618160106.3273648,121339712.51991957,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,25,496820393.8074452,618304272.9916087,121483879.18416351,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,40,496820393.8074452,618520522.9879744,121700129.18052918,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,60,496820393.8074452,618808856.3164611,121988462.50901586,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,100,496820393.8074452,619385522.9734349,122565129.1659897,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.7,150,496820393.8074452,620106356.2946523,123285962.48720711,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,10,496820393.8074452,589261437.3374548,92441043.53000957,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,15,496820393.8074452,589333520.6695763,92513126.86213106,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,25,496820393.8074452,589477687.3338192,92657293.52637392,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,40,496820393.8074452,589693937.3301847,92873543.52273947,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,60,496820393.8074452,589982270.658672,93161876.85122675,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,100,496820393.8074452,590558937.315646,93738543.50820082,False
SARS-CoV-2,0.5x,RAT,0.005,1.0,250,365,10000,0.15,7,0.75,150,496820393.8074452,591279770.636863,94459376.82941777,False
